cls_0,cls_1,cls_2,cls_3,ent,max_probs,targets,preds
0.9998989,4.4778924e-05,2.3276418e-05,3.301791e-05,0.0011384988,0.9998989,0,0
0.999889,5.1338786e-05,2.8518582e-05,3.113855e-05,0.0012395671,0.999889,0,0
0.9997764,0.00014104458,4.4860975e-05,3.7703016e-05,0.0023072944,0.9997764,0,0
0.99986255,6.7613706e-05,2.4488061e-05,4.5393692e-05,0.0015005863,0.99986255,0,0
0.99989843,5.6716504e-05,2.0222893e-05,2.4584784e-05,0.001135555,0.99989843,0,0
0.9997292,0.00022670242,2.0457812e-05,2.3546798e-05,0.002644899,0.9997292,0,0
0.9998615,8.707234e-05,2.581405e-05,2.5563186e-05,0.0014955006,0.9998615,0,0
0.9998258,9.914528e-05,3.3666664e-05,4.1491665e-05,0.0018537258,0.9998258,0,0
0.9998776,5.7271896e-05,1.6765018e-05,4.832206e-05,0.0013463338,0.9998776,0,0
0.99989724,5.4971457e-05,1.7162924e-05,3.0596224e-05,0.0011482531,0.99989724,0,0
0.99990094,4.451741e-05,2.546453e-05,2.9081406e-05,0.0011182427,0.99990094,0,0
0.9999001,4.1011324e-05,2.221054e-05,3.676231e-05,0.00112766,0.9999001,0,0
0.9998561,5.6714103e-05,3.3016495e-05,5.411698e-05,0.0015707423,0.9998561,0,0
0.9998952,3.8151982e-05,2.4393388e-05,4.2230397e-05,0.0011773824,0.9998952,0,0
0.99985874,5.9204307e-05,3.726683e-05,4.4777124e-05,0.0015459337,0.99985874,0,0
0.9998791,3.9671144e-05,3.4332512e-05,4.683542e-05,0.001342748,0.9998791,0,0
0.99989474,3.4669974e-05,2.6427093e-05,4.4084507e-05,0.0011819572,0.99989474,0,0
0.99990225,3.4602584e-05,2.2648652e-05,4.045452e-05,0.0011046177,0.99990225,0,0
0.99980813,5.6270048e-05,2.8460632e-05,0.00010709508,0.0020193497,0.99980813,0,0
0.9998994,4.6290705e-05,2.1823516e-05,3.2442604e-05,0.001132105,0.9998994,0,0
0.9998809,6.834519e-05,2.1994274e-05,2.8685941e-05,0.0013104298,0.9998809,0,0
0.999892,6.302475e-05,1.9754303e-05,2.521684e-05,0.0011984898,0.999892,0,0
0.99988174,8.013813e-05,1.46227685e-05,2.3412802e-05,0.0012863999,0.99988174,0,0
0.9998623,8.664828e-05,2.506877e-05,2.6016534e-05,0.0014885009,0.9998623,0,0
0.9998424,0.00011356157,1.781082e-05,2.6271324e-05,0.0016609392,0.9998424,0,0
0.9998704,6.414102e-05,2.8797913e-05,3.654645e-05,0.0014231782,0.9998704,0,0
0.9998241,6.617401e-05,2.0741396e-05,8.895994e-05,0.0018661056,0.9998241,0,0
0.99990463,4.1172025e-05,2.5614268e-05,2.8519027e-05,0.0010803014,0.99990463,0,0
0.99990284,4.2066073e-05,2.0581607e-05,3.440045e-05,0.0010965479,0.99990284,0,0
0.9994423,0.0005103612,1.4933761e-05,3.242777e-05,0.004927435,0.9994423,0,0
0.9998286,7.542597e-05,2.747801e-05,6.840838e-05,0.0018318745,0.9998286,0,0
0.99987316,5.390691e-05,3.1321037e-05,4.1574753e-05,0.001400826,0.99987316,0,0
0.9998765,5.955328e-05,2.7966631e-05,3.5909867e-05,0.0013634821,0.9998765,0,0
0.99926597,0.00068597466,2.0013698e-05,2.8004199e-05,0.006240963,0.99926597,0,0
0.9998803,5.0443785e-05,2.6272319e-05,4.297865e-05,0.0013280386,0.9998803,0,0
0.99990344,4.2812077e-05,2.090573e-05,3.282516e-05,0.001091355,0.99990344,0,0
0.9933202,0.0065315156,3.812383e-05,0.000110099725,0.04090959,0.9933202,0,0
0.99988234,4.1010597e-05,2.9251762e-05,4.738765e-05,0.0013091502,0.99988234,0,0
0.9998623,6.156296e-05,3.2063443e-05,4.3997064e-05,0.0015076359,0.9998623,0,0
0.99989927,3.770765e-05,2.6686555e-05,3.633399e-05,0.0011372827,0.99989927,0,0
0.9998671,5.454202e-05,3.460137e-05,4.3825745e-05,0.0014636584,0.9998671,0,0
0.99987996,5.0051214e-05,3.347179e-05,3.647549e-05,0.0013333255,0.99987996,0,0
0.99989235,5.4490163e-05,2.4441008e-05,2.8742352e-05,0.0012027049,0.99989235,0,0
0.9995461,0.0004090294,1.7291462e-05,2.7577764e-05,0.004124052,0.9995461,0,0
0.9998938,3.480564e-05,2.8021794e-05,4.3401003e-05,0.0011932187,0.9998938,0,0
0.99990106,5.3436688e-05,1.9072055e-05,2.6375694e-05,0.0011099384,0.99990106,0,0
0.9998932,4.5306508e-05,2.3321792e-05,3.8151906e-05,0.0011968128,0.9998932,0,0
0.9999001,3.990511e-05,1.852139e-05,4.1494754e-05,0.0011245911,0.9999001,0,0
0.9999,4.391287e-05,2.2692879e-05,3.3407152e-05,0.0011275869,0.9999,0,0
0.99988425,7.197597e-05,1.9987005e-05,2.3688845e-05,0.0012707842,0.99988425,0,0
0.9998041,9.875661e-05,3.8976967e-05,5.8169517e-05,0.002069712,0.9998041,0,0
0.99989927,4.0218056e-05,2.531572e-05,3.5284957e-05,0.0011375877,0.99989927,0,0
0.9964281,0.0034627658,4.1028874e-05,6.8175716e-05,0.02425297,0.9964281,0,0
0.9999064,4.8988662e-05,2.0065678e-05,2.4537012e-05,0.0010572434,0.9999064,0,0
0.9998739,4.1251245e-05,3.3932352e-05,5.0839095e-05,0.0013943028,0.9998739,0,0
0.9998981,4.2313077e-05,2.4393457e-05,3.514735e-05,0.001147527,0.9998981,0,0
0.9998534,5.0838054e-05,2.7802602e-05,6.794403e-05,0.0015928932,0.9998534,0,0
0.9995957,0.00011713749,1.9787058e-05,0.00026734598,0.003878255,0.9995957,0,0
0.9966629,0.0032489712,3.788039e-05,5.0183364e-05,0.02282869,0.9966629,0,0
0.9998975,4.391276e-05,2.857458e-05,2.99459e-05,0.0011538814,0.9998975,0,0
0.99987996,4.1819352e-05,1.791616e-05,6.0314364e-05,0.0013234965,0.99987996,0,0
0.9998995,3.426622e-05,2.4250978e-05,4.206593e-05,0.0011344947,0.9998995,0,0
0.99988365,4.5306075e-05,2.9024162e-05,4.190127e-05,0.0012949763,0.99988365,0,0
0.99990046,5.2096948e-05,1.9221627e-05,2.8186652e-05,0.0011173151,0.99990046,0,0
0.99990165,4.1657222e-05,2.1028547e-05,3.570097e-05,0.0011105585,0.99990165,0,0
0.9998765,5.327906e-05,2.6375046e-05,4.3826156e-05,0.0013655801,0.9998765,0,0
0.9998902,4.331616e-05,2.4345667e-05,4.2147778e-05,0.0012282209,0.9998902,0,0
0.9998925,4.870178e-05,2.679082e-05,3.1939406e-05,0.0012036659,0.9998925,0,0
0.99806005,0.00081582,8.014851e-05,0.0010439593,0.01566206,0.99806005,0,0
0.99961984,0.00028992508,2.7687742e-05,6.2517276e-05,0.0036375246,0.99961984,0,0
0.99989545,4.4604192e-05,2.8241617e-05,3.1690946e-05,0.0011754963,0.99989545,0,0
2.5270796e-05,0.00055312656,0.0376576,0.96176404,0.16539896,0.96176404,3,3
5.603082e-06,0.00061857497,0.9976528,0.0017230175,0.017946986,0.9976528,2,2
1.9843817e-05,0.00021250942,0.99660647,0.003161157,0.023597863,0.99660647,2,2
1.3984071e-05,0.91957694,0.08035173,5.728709e-05,0.28040874,0.91957694,1,1
3.2641423e-05,0.0004722258,0.99819833,0.0012968729,0.014374911,0.99819833,2,2
2.8099063e-05,0.00020762553,0.99290717,0.0068571735,0.043288413,0.99290717,2,2
1.7257778e-05,0.005774756,0.9593817,0.034826238,0.18666086,0.9593817,2,2
5.75935e-06,0.00096103636,0.99781656,0.0012166447,0.017093038,0.99781656,2,2
5.9162544e-06,0.0015357676,0.9973527,0.0011056318,0.020191219,0.9973527,1,2
9.837918e-06,0.00037939876,0.99807906,0.0015316419,0.014948159,0.99807906,2,2
5.875581e-06,0.00081439497,0.9982646,0.000915202,0.014000703,0.9982646,2,2
0.00017583792,0.0008554212,0.97927,0.019698793,0.10543762,0.97927,2,2
4.304689e-06,0.0039888085,0.9957658,0.00024107196,0.028321862,0.9957658,2,2
0.00030606615,0.0010394609,0.3272274,0.671427,0.64262533,0.671427,3,3
2.7856016e-05,0.00031324037,0.9881714,0.01148758,0.06588719,0.9881714,2,2
1.1374051e-05,0.2219574,0.7777396,0.00029162687,0.5321045,0.7777396,2,2
2.03219e-05,0.18227315,0.81689155,0.0008149327,0.48150536,0.81689155,2,2
4.1249375e-05,0.8602243,0.13960734,0.00012705702,0.40594935,0.8602243,1,1
4.5777608e-05,0.99462706,0.005150966,0.00017617033,0.034476936,0.99462706,1,1
3.402491e-06,0.0047213943,0.99494755,0.0003276319,0.032997437,0.99494755,2,2
2.1994309e-05,0.97862977,0.021327162,2.115172e-05,0.103665896,0.97862977,1,1
8.190488e-06,0.00094761665,0.9984017,0.000642443,0.0130118895,0.9984017,2,2
0.99990356,4.54843e-05,1.5596628e-05,3.5354093e-05,0.0010862077,0.99990356,0,0
1.0185105e-05,0.00044945494,0.99760604,0.0019343146,0.018057872,0.99760604,2,2
1.7953322e-05,0.0001952916,0.4998934,0.4998934,0.6950767,0.4998934,2,2
8.44908e-06,0.0005940641,0.99823606,0.0011614186,0.014123039,0.99823606,2,2
9.8509176e-05,0.883558,0.11612417,0.00021940752,0.36216673,0.883558,1,1
5.5565262e-05,4.1131607e-05,0.02412009,0.97578317,0.114721306,0.97578317,3,3
0.00023740143,0.73875475,0.26085126,0.00015660659,0.5775737,0.73875475,1,1
5.6052895e-06,0.0008367875,0.9980458,0.0011118158,0.015511796,0.9980458,2,2
5.3710883e-06,0.26660687,0.7332553,0.0001324372,0.58119744,0.7332553,1,2
3.2160202e-05,0.00081020896,0.99507505,0.0040825605,0.033471033,0.99507505,2,2
6.661097e-06,0.104651764,0.8952676,7.403125e-05,0.33604065,0.8952676,2,2
8.303633e-05,0.022622496,0.97137284,0.005921636,0.14507893,0.97137284,2,2
1.0532289e-05,0.0015328967,0.9882238,0.010232784,0.068649635,0.9882238,2,2
9.241285e-06,0.0012068286,0.998016,0.0007678564,0.01570563,0.998016,2,2
2.137266e-05,3.3623914e-05,0.011092957,0.9888521,0.061596043,0.9888521,3,3
2.396968e-05,0.93387896,0.06608285,1.4257148e-05,0.24383622,0.93387896,1,1
4.130006e-05,0.98746395,0.012478988,1.573709e-05,0.06775235,0.98746395,1,1
2.3749688e-05,2.6807003e-05,0.0033535163,0.9965959,0.023040842,0.9965959,3,3
9.908116e-06,0.3089734,0.6908638,0.00015288444,0.61983675,0.6908638,1,2
1.5881937e-05,0.0029902055,0.9965527,0.0004411571,0.024405524,0.9965527,2,2
3.463065e-05,9.5245516e-05,0.9794429,0.020427186,0.10106176,0.9794429,2,2
4.0213135e-06,0.0056513827,0.9940844,0.0002602208,0.037346605,0.9940844,2,2
6.44538e-05,0.98339015,0.016528208,1.7279874e-05,0.085092634,0.98339015,2,1
1.3202098e-05,0.9497646,0.050139442,8.2790495e-05,0.19994313,0.9497646,1,1
2.2694427e-05,0.00012268491,0.97109723,0.028757408,0.13188457,0.97109723,2,2
4.6963073e-06,0.001436437,0.9968958,0.0016630449,0.023201274,0.9968958,2,2
9.484325e-06,0.7731545,0.22676548,7.049204e-05,0.5361814,0.7731545,1,1
1.9745179e-05,0.0014706448,0.92432183,0.07418777,0.27551895,0.92432183,2,2
7.4726995e-05,0.000111305526,0.18180981,0.81800413,0.4759987,0.81800413,3,3
5.548485e-06,0.0038497415,0.99568,0.00046463835,0.02934706,0.99568,2,2
8.626134e-06,0.023550583,0.9762902,0.00015053137,0.11313369,0.9762902,2,2
9.90093e-06,0.010910832,0.98889893,0.00018036315,0.062003266,0.98889893,2,2
2.020929e-05,0.0003192288,0.9133664,0.086294174,0.29697585,0.9133664,2,2
9.521725e-06,0.9773875,0.022585431,1.7581675e-05,0.108266436,0.9773875,1,1
2.8028475e-05,0.00061829825,0.96369815,0.035655495,0.15936708,0.96369815,2,2
2.8711782e-05,0.9814248,0.018509837,3.6579757e-05,0.092919685,0.9814248,1,1
2.6949934e-05,0.00013526855,0.9941127,0.0057251467,0.036916927,0.9941127,2,2
1.3027935e-05,0.00025066742,0.99379224,0.005944031,0.038878664,0.99379224,2,2
3.8584516e-05,0.00014448323,0.9897372,0.010079719,0.05821842,0.9897372,2,2
7.1157215e-06,0.0035980116,0.9944676,0.0019272879,0.037897468,0.9944676,2,2
5.475515e-06,0.0015361047,0.99805886,0.00039954457,0.015083711,0.99805886,2,2
5.4346974e-06,0.0050605456,0.9944959,0.0004381022,0.035694115,0.9944959,2,2
5.922069e-06,0.001142965,0.9983329,0.00051820226,0.013399843,0.9983329,2,2
5.2193638e-05,3.3176297e-05,0.06890662,0.931008,0.2517376,0.931008,2,3
5.5570613e-06,0.0005140976,0.99721897,0.0022613932,0.020513615,0.99721897,2,2
2.51563e-05,2.4098259e-05,0.004405617,0.99554515,0.028867496,0.99554515,3,3
6.781792e-06,0.048401605,0.95150846,8.310466e-05,0.19472863,0.95150846,2,2
7.260001e-06,0.96063393,0.03934154,1.7347937e-05,0.16614558,0.96063393,2,1
0.0877668,0.016346589,0.8924935,0.0033931325,0.40159056,0.8924935,1,2
0.00021405728,0.0004443944,0.6766013,0.32274023,0.6345581,0.6766013,2,2
7.507932e-06,0.34332368,0.6566237,4.51021e-05,0.64378583,0.6566237,2,2
6.061556e-05,5.370241e-05,0.0018582735,0.9980274,0.014772331,0.9980274,3,3
1.1221563e-05,0.22330074,0.7763576,0.00033051422,0.5340862,0.7763576,1,2
2.5629626e-05,0.0003931604,0.9946589,0.0049222982,0.034837596,0.9946589,2,2
7.3361484e-06,0.0005703953,0.99761873,0.0018034426,0.018119743,0.99761873,2,2
1.0757378e-05,0.26433352,0.73557246,8.330152e-05,0.57851166,0.73557246,2,2
0.00010968099,9.87022e-05,0.00053828943,0.9992532,0.0067085894,0.9992532,3,3
4.818192e-05,4.6155452e-05,0.0009786893,0.99892694,0.008793802,0.99892694,3,3
2.5252903e-05,0.00016148461,0.9915911,0.0082221385,0.049524598,0.9915911,2,2
3.198398e-05,5.3563086e-05,0.00253024,0.99738425,0.018599564,0.99738425,3,3
1.7300028e-05,0.0001477083,0.9069981,0.092836834,0.31069398,0.9069981,3,2
1.7346349e-05,0.011033643,0.9833245,0.0056244372,0.095590405,0.9833245,2,2
9.707752e-06,0.9810338,0.018941235,1.5272437e-05,0.09419539,0.9810338,1,1
3.2451517e-05,0.00019878967,0.9923908,0.007378022,0.04583058,0.9923908,2,2
8.4233825e-06,0.00036810018,0.9951999,0.004423486,0.031776488,0.9951999,2,2
2.718799e-05,0.0012475628,0.93479997,0.0639253,0.24745163,0.93479997,2,2
6.4298797e-06,0.12209056,0.87780046,0.00010256401,0.37218338,0.87780046,2,2
0.0006114578,0.008432676,0.9237147,0.0672412,0.2996102,0.9237147,2,2
1.3731082e-05,0.86834943,0.13161427,2.2550465e-05,0.38987005,0.86834943,2,1
2.0332394e-05,2.5304073e-05,0.006354028,0.99360037,0.039009504,0.99360037,3,3
1.71907e-05,0.0009061568,0.9976108,0.0014658188,0.018488653,0.9976108,2,2
3.4271325e-05,8.649532e-05,0.2809769,0.71890235,0.5951161,0.71890235,3,3
2.8147717e-05,0.96969014,0.030270685,1.1001296e-05,0.13614035,0.96969014,1,1
7.598742e-05,0.00015440086,0.99553597,0.0042336993,0.029665612,0.99553597,2,2
1.4182593e-05,0.00048457173,0.9966667,0.002834506,0.023811301,0.9966667,2,2
1.408427e-05,0.22608182,0.7738405,6.361638e-05,0.5353282,0.7738405,2,2
1.2475979e-05,0.9895991,0.010367814,2.0690291e-05,0.058081817,0.9895991,1,1
5.639626e-06,0.0019951414,0.9963452,0.0016540303,0.026713545,0.9963452,2,2
5.9991075e-06,0.07905815,0.92081743,0.000118395736,0.2777197,0.92081743,2,2
5.493903e-05,3.95711e-05,0.13844872,0.8614568,0.4031579,0.8614568,2,3
7.168929e-06,0.0005165128,0.9979977,0.0014786102,0.015629984,0.9979977,2,2
2.709906e-05,0.0006988939,0.8890747,0.1101993,0.3529359,0.8890747,2,2
9.214746e-06,0.00021936279,0.9912703,0.008501122,0.05117599,0.9912703,3,2
0.00015043095,0.00047993968,0.19211471,0.8072549,0.49476218,0.8072549,3,3
2.4230287e-06,0.0038614483,0.99530005,0.00083611684,0.032102518,0.99530005,1,2
1.4821958e-05,0.00031628908,0.99778914,0.0018797296,0.016720511,0.99778914,2,2
4.0331724e-05,0.0023258151,0.89358586,0.10404794,0.35050142,0.89358586,2,2
4.066994e-05,0.00029701137,0.987711,0.011951292,0.0679439,0.987711,2,2
2.7530592e-05,0.02319347,0.97662723,0.00015176437,0.11201858,0.97662723,2,2
0.0003477619,0.001900287,0.0008022782,0.9969496,0.023440652,0.9969496,3,3
8.890719e-06,0.21932045,0.78060186,6.884674e-05,0.5268683,0.78060186,2,2
8.615469e-06,0.08388089,0.9160059,0.000104548715,0.28930897,0.9160059,1,2
8.018163e-06,0.0056647155,0.9927873,0.0015399754,0.04655997,0.9927873,2,2
1.0038972e-05,0.00022232292,0.9948835,0.0048840526,0.033080727,0.9948835,2,2
2.5881112e-05,2.8759905e-05,0.0033429116,0.9966024,0.023023482,0.9966024,3,3
1.5302758e-05,0.19431815,0.80542624,0.0002403123,0.49479675,0.80542624,2,2
5.9164677e-06,0.0007222902,0.99738866,0.0018831083,0.01971966,0.99738866,2,2
6.6193985e-05,0.00011107079,0.0055397996,0.99428296,0.036132656,0.99428296,3,3
1.4738687e-05,0.00015938701,0.9921835,0.0076422887,0.046592385,0.9921835,2,2
6.119133e-06,0.01167414,0.98816794,0.00015176873,0.06512406,0.98816794,2,2
1.8035602e-05,0.0001475121,0.9755778,0.024256727,0.115832105,0.9755778,2,2
9.818745e-06,0.0075463895,0.9922504,0.00019340028,0.046363287,0.9922504,2,2
2.8750194e-06,0.020639576,0.9790526,0.0003049421,0.10332456,0.9790526,2,2
1.3267181e-05,0.056430332,0.9433271,0.00022927055,0.21932918,0.9433271,2,2
1.5533e-05,0.02142811,0.97465783,0.0038985398,0.12916543,0.97465783,2,2
6.900564e-05,3.7591064e-05,0.00113677,0.99875665,0.009993557,0.99875665,3,3
1.2326868e-05,0.000359541,0.99705637,0.0025717902,0.021266023,0.99705637,2,2
2.4837429e-05,0.0005047536,0.9984049,0.0010654374,0.01298116,0.9984049,2,2
2.9162053e-05,0.6010672,0.39883605,6.753946e-05,0.67353743,0.6010672,2,1
9.126296e-06,0.048309267,0.9515499,0.00013177314,0.19492364,0.9515499,2,2
3.263813e-05,0.50581115,0.49409404,6.2178704e-05,0.6940471,0.50581115,2,1
1.0543412e-05,0.00031236518,0.99702626,0.0026507576,0.02133799,0.99702626,2,2
5.171285e-06,0.019601386,0.9801539,0.00023962102,0.09878417,0.9801539,2,2
1.2972719e-05,0.0003287411,0.9973416,0.002316719,0.01949438,0.9973416,2,2
2.030651e-05,0.7490541,0.2509017,2.3926914e-05,0.563829,0.7490541,1,1
0.00015317735,5.1408293e-05,0.0005061884,0.99928916,0.006404985,0.99928916,3,3
1.2781611e-05,0.0006267737,0.9981237,0.0012367882,0.014921551,0.9981237,2,2
7.690383e-06,0.00048611977,0.9978998,0.0016064267,0.016232552,0.9978998,2,2
4.4171065e-06,0.0010967792,0.99810106,0.00079773285,0.0151173845,0.99810106,2,2
1.6765192e-05,0.0011718924,0.99598986,0.002821538,0.028659467,0.99598986,2,2
1.9982526e-05,5.2033593e-05,0.011914165,0.98801386,0.06542355,0.98801386,2,3
6.7592987e-06,0.000680105,0.9977549,0.0015582971,0.017356342,0.9977549,2,2
3.5804085e-06,0.12167035,0.8782031,0.00012304945,0.37150282,0.8782031,1,2
5.5547025e-06,0.006535194,0.9929095,0.00054969924,0.04413423,0.9929095,2,2
8.055168e-05,5.6234137e-05,0.0006931475,0.99917006,0.007181367,0.99917006,3,3
7.5742832e-06,0.0047978857,0.9905432,0.004651406,0.060100734,0.9905432,2,2
2.3536515e-05,7.687239e-05,0.12146496,0.87843466,0.37090012,0.87843466,3,3
1.3551604e-05,0.06232381,0.9375602,0.00010250817,0.23451626,0.9375602,2,2
1.16561205e-05,0.036699515,0.9613981,0.0018906927,0.17112723,0.9613981,2,2
5.456668e-06,0.004080708,0.99462354,0.0012903368,0.036462482,0.99462354,2,2
3.39782e-05,0.9818595,0.018089065,1.7456352e-05,0.09109726,0.9818595,1,1
0.00030960812,0.004549658,0.03544671,0.959694,0.18490146,0.959694,3,3
2.3110373e-05,0.00023340648,0.9966516,0.0030918403,0.023409074,0.9966516,2,2
1.0461413e-05,0.0003057273,0.9970311,0.0026527126,0.02129501,0.9970311,2,2
7.102816e-05,0.0018679701,0.9676325,0.0304285,0.15052047,0.9676325,2,2
8.411825e-06,0.00031075766,0.9938344,0.0058464133,0.03881654,0.9938344,3,2
8.684528e-06,0.0010356589,0.99837756,0.0005781222,0.013150442,0.99837756,2,2
1.4718288e-05,0.00022577964,0.99468815,0.0050714193,0.034155287,0.99468815,2,2
2.9495668e-05,7.1033355e-05,0.32036367,0.6795358,0.62819123,0.6795358,3,3
0.00019029477,0.00093849486,0.9444329,0.05443836,0.22061962,0.9444329,2,2
0.00015288727,0.66440946,0.33539364,4.4060347e-05,0.6398343,0.66440946,2,1
3.4305995e-05,0.00015708775,0.96647817,0.033330444,0.14804846,0.96647817,2,2
1.3694027e-05,0.120215096,0.87964374,0.00012741234,0.3687724,0.87964374,1,2
2.6834357e-05,0.9012681,0.09858432,0.000120733945,0.32346514,0.9012681,3,1
2.0813533e-05,7.8549456e-05,0.010222852,0.9896778,0.05808821,0.9896778,3,3
0.0014477397,0.3334379,0.6327539,0.032360453,0.776297,0.6327539,2,2
5.60643e-05,0.022862226,0.97688496,0.00019683357,0.111453995,0.97688496,1,2
5.4336097e-06,0.0010425652,0.99818844,0.00076350226,0.014514171,0.99818844,2,2
7.0165393e-06,0.00045582012,0.9960486,0.003488489,0.027272444,0.9960486,2,2
3.5825673e-05,0.00031806587,0.99753225,0.0021139246,0.018413015,0.99753225,2,2
4.650192e-05,6.9129244e-05,0.0012910665,0.9985933,0.011120355,0.9985933,3,3
7.078596e-06,0.0026800723,0.99703825,0.00027458993,0.021164158,0.99703825,1,2
5.101786e-06,0.0019589271,0.99767655,0.00035941348,0.01744805,0.99767655,2,2
7.3839037e-06,0.0033207466,0.99629873,0.00037321475,0.025681075,0.99629873,2,2
1.5927548e-05,0.00019365865,0.97626346,0.023526948,0.11350104,0.97626346,2,2
6.0656763e-05,0.0008639209,0.12115675,0.8779187,0.37671116,0.8779187,3,3
2.0338302e-05,0.0043790024,0.9938891,0.001711496,0.04099682,0.9938891,1,2
2.136993e-05,0.0002019618,0.9964804,0.0032963103,0.024299625,0.9964804,2,2
7.478918e-06,0.0023201632,0.9973623,0.00031003883,0.019301608,0.9973623,2,2
6.8961467e-06,0.00071870233,0.9982663,0.0010081034,0.013971783,0.9982663,2,2
2.0501371e-05,0.11895581,0.8806896,0.00033412242,0.36804456,0.8806896,1,2
6.0418162e-05,0.9455224,0.05439482,2.2270056e-05,0.21216123,0.9455224,1,1
1.0472484e-05,0.0005221375,0.99808633,0.0013810332,0.015072014,0.99808633,2,2
8.641096e-06,0.0017324828,0.9972727,0.0009861754,0.020665754,0.9972727,2,2
2.3312004e-05,0.9897606,0.010188822,2.7307777e-05,0.0574531,0.9897606,1,1
6.8838335e-06,0.0007987771,0.9964838,0.0027104872,0.025309674,0.9964838,2,2
3.440578e-05,0.0018224757,0.99615896,0.001984083,0.028028663,0.99615896,2,2
7.1716095e-05,0.96940124,0.030380106,0.00014686474,0.1382534,0.96940124,1,1
4.8448205e-06,0.0065799165,0.99289376,0.000521454,0.044137582,0.99289376,2,2
6.908906e-05,7.798295e-05,0.3152678,0.68458515,0.6247417,0.68458515,2,3
1.1958839e-05,0.0005144969,0.99799347,0.0014800484,0.015679458,0.99799347,2,2
5.7532012e-05,3.6426998e-05,0.0013552825,0.9985507,0.011332104,0.9985507,3,3
1.8751176e-05,0.019017814,0.97924554,0.0017178599,0.10703452,0.97924554,1,2
4.641328e-06,0.06704542,0.93279254,0.00015734456,0.24751404,0.93279254,2,2
7.3455417e-06,0.000886306,0.99500173,0.004104621,0.033859473,0.99500173,2,2
1.8563574e-05,0.00045683683,0.9963225,0.0032021953,0.025779836,0.9963225,2,2
3.744368e-05,0.00014522824,0.22503467,0.7747827,0.53500783,0.7747827,3,3
2.3857749e-05,0.00012258782,0.98946685,0.010386695,0.059273943,0.98946685,2,2
2.2632052e-05,0.0001213956,0.9313283,0.06852762,0.25128403,0.9313283,2,2
5.219574e-06,0.0024507495,0.99706584,0.0004781832,0.021381633,0.99706584,2,2
2.2085957e-05,0.00032966165,0.99818295,0.001465228,0.0142568,0.99818295,2,2
3.1160787e-05,0.8055791,0.19435501,3.4762368e-05,0.49320847,0.8055791,1,1
1.3111936e-05,0.00030550326,0.9808543,0.018827131,0.09637123,0.9808543,2,2
3.796863e-05,0.005729376,0.977751,0.016481644,0.1196275,0.977751,1,2
0.00061910163,0.21321714,0.3347831,0.45138067,1.0594807,0.45138067,2,3
2.2193035e-05,0.000985104,0.92402756,0.07496514,0.2742826,0.92402756,2,2
1.4066188e-05,0.00029493138,0.9962392,0.0034518759,0.025876429,0.9962392,2,2
1.1355935e-05,0.00083758426,0.9931598,0.0059912247,0.043540142,0.9931598,3,2
2.2212147e-05,0.00017301418,0.99607396,0.0037308377,0.026514566,0.99607396,2,2
1.7629342e-05,0.0013814552,0.93881816,0.059782654,0.23697019,0.93881816,2,2
7.956388e-05,4.8731516e-05,0.0013209818,0.9985507,0.011440391,0.9985507,3,3
0.00020921363,0.0005300882,0.0007112249,0.9985495,0.012375419,0.9985495,3,3
6.800491e-06,0.007686864,0.99214035,0.00016605304,0.046776306,0.99214035,2,2
1.8044379e-05,0.0003888317,0.9953034,0.004289798,0.0313218,0.9953034,2,2
4.8964666e-05,7.2223884e-05,0.0024122514,0.99746656,0.018243987,0.99746656,3,3
1.2096759e-05,0.04400931,0.9557784,0.00020025233,0.18252814,0.9557784,2,2
7.77159e-06,0.081494205,0.91819245,0.00030562223,0.2852552,0.91819245,1,2
0.00011975955,0.00010404889,0.0005037144,0.9992725,0.0065877936,0.9992725,3,3
8.413905e-06,0.023241943,0.974853,0.0018966689,0.124245614,0.974853,2,2
3.260534e-05,0.0010536991,0.99709487,0.0018188517,0.021937467,0.99709487,2,2
6.188433e-05,0.00028061564,0.99726033,0.0023970772,0.020093268,0.99726033,2,2
0.0012717217,0.9927987,0.0057779187,0.00015158915,0.046765115,0.9927987,1,1
0.9979334,0.0019779354,3.212684e-05,5.660504e-05,0.015264453,0.9979334,0,0
6.233498e-05,0.022106268,0.9736164,0.0042149364,0.13395472,0.9736164,2,2
6.9559082e-06,0.001001564,0.99518627,0.0038052096,0.03300201,0.99518627,2,2
3.3539265e-05,0.9940989,0.005847969,1.960153e-05,0.036509953,0.9940989,1,1
1.4410638e-05,0.9663177,0.033651944,1.5888936e-05,0.14758155,0.9663177,2,1
1.1403327e-05,0.0406841,0.95909834,0.00020611544,0.17219976,0.95909834,2,2
1.9379497e-05,0.00017306527,0.9581977,0.041609783,0.17492041,0.9581977,3,2
3.0569536e-05,0.00023441974,0.99125063,0.008484365,0.051454574,0.99125063,2,2
2.226395e-05,0.0007741742,0.99839693,0.00080658763,0.013131268,0.99839693,2,2
6.4402186e-05,0.0005125336,0.4826382,0.51678485,0.6972451,0.51678485,3,3
1.3213007e-05,0.0005055935,0.99228364,0.007197541,0.047185075,0.99228364,2,2
1.2605842e-05,0.7879021,0.21206099,2.4203668e-05,0.51710206,0.7879021,2,1
7.2118196e-06,0.11046345,0.8894668,6.254445e-05,0.34823555,0.8894668,2,2
1.8907227e-05,0.00019132957,0.99125963,0.008530137,0.051184613,0.99125963,2,2
